id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
20071000001668,-1,-1,-1,-1,0,0,0,2,0,0,0,135.76,135.76,0,0,0,0
20071000001680,-1,-1,-1,-1,0,0,0,2,0,0,0,486.32,486.32,0,0,0,0
20071000001737,-1,-1,-1,-1,0,0,0,1,0,0,0,120.87,120.87,0,0,0,0
20071000001768,-1,-1,-1,-1,0,0,0,2,0,0,0,139.78,139.78,0,0,0,0
20071000001786,-1,-1,-1,-1,0,0,0,2,0,0,0,350.88,350.88,0,0,0,0
20071000001792,-1,-1,-1,17215200,0,2,2,1,1,419.46,343.64,196.97,960.07,0,0,0,0
20071000001830,-1,-1,-1,-1,0,0,0,2,0,0,0,301.86,301.86,0,0,0,0
20071000001859,-1,-1,-1,-1,0,0,0,2,0,0,0,483.5,483.5,0,0,0,0
20071000001935,-1,-1,-1,-1,0,0,0,2,0,0,0,554.72,554.72,0,0,0,0
20071000001939,-1,-1,-1,-1,0,0,0,2,0,0,0,207.34,207.34,0,0,0,0
20071000001947,-1,-1,-1,-1,0,0,0,2,0,0,0,270.08,270.08,0,0,0,0
20071000001962,7632000,-1,3686400,10627200,0,4,0,4,2,676.96,0,800.36,1477.32,0,0,0,0
20071000001974,-1,-1,-1,-1,0,0,1,1,0,0,77.63,77.63,155.26,0,0,0,0
20071000002075,-1,-1,-1,-1,0,0,0,2,0,0,0,190.66,190.66,0,0,0,0
20071000002077,-1,1771200,3816000,3323076,0,0,7,7,4,0,437.26,640.15,1077.41,0,0,0,0
20071000002104,-1,-1,-1,-1,0,0,0,2,0,0,0,334.94,334.94,0,0,0,0
20071000002153,-1,-1,-1,-1,0,0,0,2,0,0,0,381.3,381.3,0,0,0,0
20071000002157,-1,-1,-1,-1,0,0,0,2,0,0,0,174.56,174.56,0,0,0,0
20071000002180,-1,-1,-1,-1,0,0,0,1,0,0,0,127.59,127.59,0,0,0,0
20071000002202,-1,-1,-1,-1,0,0,0,2,0,0,0,135.51,135.51,0,0,0,0
20071000002374,-1,-1,-1,-1,0,0,0,2,0,0,0,287.09,287.09,0,0,0,0
20071000002375,-1,-1,-1,-1,0,0,0,2,0,0,0,338.44,338.44,0,0,0,0
20071000002400,-1,-1,10670400,10670400,0,0,0,3,1,0,0,317.28,317.28,0,0,0,0
20071000002434,-1,-1,-1,-1,0,0,0,2,0,0,0,567.38,567.38,0,0,0,0
20071000002441,-1,-1,-1,-1,0,0,0,2,0,0,0,347.28,347.28,0,0,0,0
20071000002459,-1,-1,-1,-1,0,0,0,2,0,0,0,173.64,173.64,0,0,0,0
20071000002505,6710400,-1,7200000,9340800,0,4,2,4,3,634.72,246.8,763.76,1645.28,0,0,0,0
20071000002531,-1,6026400,4060800,5241600,0,1,5,7,4,160.0,709.42,1269.32,2138.74,0,0,0,0
20071100000185,-1,-1,6364800,16709760,0,2,0,4,2,273.62,0,616.62,890.24,0,0,0,0
20071100000212,-1,-1,-1,-1,0,0,0,2,0,0,0,505.14,505.14,0,0,0,0
20071100000233,-1,-1,-1,13939200,0,0,2,2,1,0,0.0,0.0,0.0,0,0,0,0
20071100000237,-1,-1,-1,-1,0,0,0,1,0,0,0,178.63,178.63,0,0,0,0
20071100000284,-1,-1,-1,-1,0,0,0,2,0,0,0,419.02,419.02,0,0,0,0
20071100000322,-1,-1,-1,-1,0,0,0,2,0,0,0,587.12,587.12,0,0,0,0
20071100000332,-1,-1,-1,-1,0,0,0,1,0,0,0,108.67,108.67,0,0,0,0
20071100000335,-1,-1,-1,-1,0,0,0,2,0,0,0,268.36,268.36,0,0,0,0
20071100000357,-1,-1,-1,-1,0,0,0,1,0,0,0,82.9,82.9,0,0,0,0
20071100000361,-1,-1,-1,-1,0,0,0,2,0,0,0,225.62,225.62,0,0,0,0
20071100000388,-1,-1,4694400,4694400,0,0,0,4,1,0,0,1316.34,1316.34,0,0,0,0
20071100000426,-1,-1,-1,-1,0,0,0,1,0,0,0,145.0,145.0,0,0,0,0
20071100000472,-1,-1,-1,21686400,0,2,0,2,1,287.14,0,255.19,542.33,0,0,0,0
20071100000493,-1,-1,-1,-1,0,0,0,2,0,0,0,443.9,443.9,0,0,0,0
20071100000541,-1,-1,-1,-1,0,0,0,1,0,0,0,150.0,150.0,0,0,0,0
20071100000612,-1,-1,-1,-1,0,0,0,2,0,0,0,151.94,151.94,0,0,0,0
20071100000642,-1,-1,9676800,9676800,0,0,0,3,1,0,0,522.18,522.18,0,0,0,0
20071100000685,-1,1324800,-1,4389120,0,0,4,2,2,0,446.87,352.58,799.45,0,0,0,0
20071100000687,-1,-1,-1,-1,0,0,0,2,0,0,0,284.14,284.14,0,0,0,0
20071100000708,-1,-1,3991680,4628571,0,0,2,6,2,0,413.24,998.51,1411.75,0,0,0,0
20071100000721,-1,-1,-1,-1,0,0,0,2,0,0,0,137.22,137.22,0,0,0,0
20071100000734,-1,-1,-1,-1,0,0,0,2,0,0,0,270.08,270.08,0,0,0,0
20071100000739,-1,-1,3657600,21772800,0,1,0,4,1,168.67,0,573.9,742.57,0,0,0,0
20071100000744,-1,-1,7603200,7603200,0,0,0,4,1,0,0,1051.6,1051.6,0,0,0,0
20071100000745,-1,-1,-1,11966400,0,1,2,2,1,499.27,280.1,236.78,1016.15,0,0,0,0
20071100000749,-1,-1,-1,-1,0,0,0,2,0,0,0,239.24,239.24,0,0,0,0
20071100000798,-1,-1,-1,-1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0
20071100000805,-1,-1,-1,-1,0,0,0,2,0,0,0,5.9,5.9,0,0,0,0
20071100000813,-1,-1,-1,-1,0,0,0,2,0,0,0,232.9,232.9,0,0,0,0
20071100000867,-1,-1,-1,-1,0,0,0,2,0,0,0,369.46,369.46,0,0,0,0
20071100000913,-1,-1,-1,-1,0,0,0,2,0,0,0,295.44,295.44,0,0,0,0
20071100000963,-1,-1,-1,9561600,0,0,2,2,1,0,650.55,765.52,1416.07,0,0,0,0
20071100000966,-1,-1,-1,-1,0,0,0,2,0,0,0,1214.56,1214.56,0,0,0,0
20071100000998,-1,-1,691200,691200,0,0,0,4,1,0,0,496.44,496.44,0,0,0,0
20071100001053,8078400,8380800,-1,10270800,0,3,4,2,3,1790.71,2671.29,757.14,5219.14,0,0,0,0
20071100001063,-1,-1,-1,-1,0,0,0,2,0,0,0,354.56,354.56,0,0,0,0
20071100001124,-1,-1,-1,-1,0,0,0,1,0,0,0,142.07,142.07,0,0,0,0
20071100001131,-1,-1,4953600,4953600,0,0,0,4,1,0,0,331.56,331.56,0,0,0,0
20071100001144,-1,-1,-1,-1,0,0,0,2,0,0,0,241.74,241.74,0,0,0,0
20071100001230,-1,-1,5356800,5356800,0,0,0,4,1,0,0,435.34,435.34,0,0,0,0
20071100001247,-1,-1,-1,-1,0,0,0,2,0,0,0,589.86,589.86,0,0,0,0
20071100001252,-1,-1,-1,-1,0,0,0,2,0,0,0,134.74,134.74,0,0,0,0
20071100001277,-1,-1,-1,-1,0,0,0,1,0,0,0,558.82,558.82,0,0,0,0
20071100001307,-1,-1,-1,-1,0,0,0,2,0,0,0,217.54,217.54,0,0,0,0
20071100001313,-1,-1,-1,-1,0,0,0,2,0,0,0,415.74,415.74,0,0,0,0
20071100001357,518400,-1,-1,9662400,0,4,1,2,2,453.5,97.03,1016.8,1567.33,0,0,0,0
20071100001360,-1,-1,5760000,5760000,0,0,0,4,1,0,0,507.51,507.51,0,0,0,0
20071100001363,-1,-1,374400,374400,0,0,0,4,1,0,0,861.28,861.28,0,0,0,0
20071100001421,-1,-1,259200,259200,0,0,0,3,1,0,0,380.85,380.85,0,0,0,0
20071100001446,-1,-1,-1,-1,0,0,0,1,0,0,0,143.45,143.45,0,0,0,0
20071100001457,-1,-1,-1,-1,0,0,0,2,0,0,0,216.34,216.34,0,0,0,0
20071100001471,-1,-1,-1,-1,0,0,0,2,0,0,0,487.04,487.04,0,0,0,0
20071100001569,-1,-1,-1,-1,0,0,0,2,0,0,0,86.72,86.72,0,0,0,0
20071100001597,-1,-1,-1,-1,0,0,0,2,0,0,0,348.76,348.76,0,0,0,0
20071100001632,-1,-1,-1,-1,0,0,0,2,0,0,0,454.56,454.56,0,0,0,0
20071100001703,-1,-1,-1,11888640,0,2,2,2,2,419.46,231.12,270.08,920.66,0,0,0,0
20071100001744,-1,-1,-1,-1,0,0,0,2,0,0,0,635.5,635.5,0,0,0,0
20071100001755,-1,-1,-1,-1,0,0,0,2,0,0,0,350.9,350.9,0,0,0,0
20071100001762,-1,3591771,3499200,3477600,0,0,8,9,5,0,950.09,1840.44,2790.53,0,0,0,0
20071100001914,-1,-1,-1,-1,0,0,0,2,0,0,0,632.22,632.22,0,0,0,0
20071100001949,-1,-1,-1,-1,0,0,0,2,0,0,0,454.56,454.56,0,0,0,0
20071100001962,-1,-1,-1,-1,0,0,0,2,0,0,0,503.88,503.88,0,0,0,0
20071100001967,8164800,-1,-1,8164800,0,3,0,0,1,238.18,0,0,238.18,0,0,0,0
20071100002026,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
20071100002072,-1,-1,-1,-1,0,0,0,2,0,0,0,256.28,256.28,0,0,0,0
20071100002102,-1,-1,-1,-1,0,0,0,2,0,0,0,279.02,279.02,0,0,0,0
20071100002114,-1,-1,-1,-1,0,0,0,2,0,0,0,274.32,274.32,0,0,0,0
20071100002238,-1,-1,172800,172800,0,0,0,3,1,0,0,377.49,377.49,0,0,0,0
20071100002258,-1,-1,-1,21484800,0,2,0,2,1,319.12,0,311.84,630.96,0,0,0,0
20071100002296,-1,-1,820800,13795200,0,0,1,3,1,0,115.1,537.01,652.11,0,0,0,0
20071100002338,-1,-1,-1,-1,0,0,0,2,0,0,0,374.9,374.9,0,0,0,0
20071100002341,-1,-1,-1,-1,0,0,0,2,0,0,0,284.14,284.14,0,0,0,0
20071100002354,-1,-1,-1,10800000,0,0,2,2,1,0,331.58,287.22,618.8,0,0,0,0
20071100002400,-1,-1,-1,-1,0,0,0,2,0,0,0,191.42,191.42,0,0,0,0
20071100002402,-1,-1,-1,-1,0,0,0,2,0,0,0,237.0,237.0,0,0,0,0
20071100002445,-1,-1,-1,-1,0,0,0,2,0,0,0,180.88,180.88,0,0,0,0
20071200000097,489600,-1,460800,9763200,0,4,0,4,2,1208.44,0,565.0,1773.44,0,0,0,0
20071200000144,-1,-1,-1,-1,0,0,0,1,0,0,0,175.44,175.44,0,0,0,0
20071200000172,-1,-1,-1,-1,0,0,0,2,0,0,0,267.54,267.54,0,0,0,0
20071200000173,-1,-1,-1,-1,0,0,0,2,0,0,0,453.9,453.9,0,0,0,0
20071200000188,-1,-1,-1,-1,0,0,0,2,0,0,0,1084.56,1084.56,0,0,0,0
20071200000191,-1,13608000,-1,7983360,0,2,3,1,2,148.51,537.2,205.34,891.05,0,0,0,0
20071200000224,-1,-1,-1,-1,0,0,0,2,0,0,0,563.42,563.42,0,0,0,0
20071200000235,-1,-1,-1,-1,0,0,0,2,0,0,0,301.86,301.86,0,0,0,0
20071200000241,950400,5702400,7862400,6531840,0,4,4,3,3,290.76,1341.27,1524.76,3156.79,0,0,0,0
