id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
19950600001000,-1,2456228,2966400,6400246,0,2,8,4,4,275.24,606.7,334.2,1216.14,0,0,0,0
19950600001011,3340800,1742400,5241600,4528376,0,7,7,4,6,1529.21,1640.82,1177.2,4347.23,0,0,0,0
19950600001037,-1,2361600,-1,8553600,0,2,4,2,2,969.18,1632.32,545.16,3146.66,0,0,0,0
19950600001039,-1,-1,-1,-1,0,0,0,1,0,0,0,345.51,345.51,0,0,0,0
19950600001040,-1,-1,3456000,6448581,0,2,2,8,4,272.46,846.32,1918.2,3036.98,0,0,0,0
19950600001045,4510080,-1,-1,11779200,0,6,0,1,2,858.71,0,73.69,932.4,0,0,0,0
19950600001047,-1,-1,-1,13132800,0,1,2,2,1,95.0,256.7,644.46,996.16,0,0,0,0
19950600001054,2690742,1872000,3559680,4736752,0,8,4,6,6,2070.36,622.44,867.6,3560.4,0,0,0,0
19950600001063,-1,-1,720000,720000,0,0,0,4,1,0,0,1324.58,1324.58,0,0,0,0
19950600001066,777600,-1,2294400,5569920,0,4,2,10,5,3125.62,2468.08,2753.11,8346.81,0,0,0,0
19950600001099,1509726,1347840,1495384,1654400,0,20,21,14,18,4510.59,4716.03,2387.94,11614.56,0,0,0,0
19950600001122,8942400,4492800,3579428,5928369,0,3,3,8,4,965.64,1040.67,2869.45,4875.76,0,0,0,0
19950600001136,1326857,1250526,1020600,1641600,0,15,20,17,17,10255.79,6624.16,9081.29,25961.24,0,0,0,0
19950600001146,2592000,3499200,4903200,3489808,0,10,9,5,8,3237.99,2632.5,1983.42,7853.91,0,0,0,0
19950600001160,1051200,1494720,1779840,1435810,0,19,21,16,18,3574.8,2647.13,4144.63,10366.56,0,0,0,0
19950600001199,-1,-1,-1,-1,0,0,0,2,0,0,0,526.33,526.33,0,0,0,0
19950600001228,3002400,2774400,5896800,3726469,2,9,10,5,8,2260.86,1833.38,1164.33,5258.57,0,0,0,0
19950700000005,1900800,2851200,4579200,3633120,0,10,6,5,7,1542.22,1065.9,393.49,3001.61,0,0,0,0
19950700000023,-1,432000,374400,3702857,0,0,4,4,2,0,733.32,5040.0,5773.32,0,0,0,0
19950700000033,1093292,1366690,1889280,1378412,3,27,23,16,22,20885.0,18126.61,15651.08,54662.69,0,0,0,0
19950700000041,-1,-1,-1,-1,0,0,0,2,0,0,0,1250.0,1250.0,0,0,0,0
19950700000084,2972160,-1,3404160,6313846,0,6,2,6,4,1244.16,621.82,1177.68,3043.66,0,0,0,0
19950700000085,-1,-1,453600,453600,0,0,0,5,1,0,0,1242.01,1242.01,0,0,0,0
19950700000101,-1,-1,-1,21686400,0,2,0,2,1,0.0,0,4500.0,4500.0,0,0,0,0
19950700000106,-1,-1,-1,-1,0,0,0,2,0,0,0,310.0,310.0,0,0,0,0
19950700000131,-1,-1,-1,-1,0,0,0,2,0,0,0,1472.0,1472.0,0,0,0,0
19950700000152,-1,-1,-1,19065600,0,2,1,1,1,4622.69,781.89,419.0,5823.58,0,0,0,0
19950700000181,2784000,1624320,1826742,2198880,0,10,16,15,13,7325.03,5154.36,7453.03,19932.42,0,0,1162,1162
19950700000200,-1,-1,-1,-1,0,0,0,2,0,0,0,116.18,116.18,0,0,0,0
19950700000201,-1,-1,-1,-1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0
19950700000207,-1,-1,-1,-1,0,0,0,2,0,0,0,979.8,979.8,0,0,0,0
19950700000221,-1,-1,-1,-1,0,0,0,2,0,0,0,693.78,693.78,0,0,0,0
19950700000227,-1,-1,2764800,2764800,0,0,0,4,1,0,0,693.5,693.5,0,0,0,0
19950700000233,172800,3596400,-1,4227428,0,4,9,2,5,323.6,962.52,220.3,1506.42,0,0,0,0
19950700000241,2544872,2048914,2838857,2470023,0,12,15,8,11,2900.44,5020.55,4002.39,11923.38,0,0,0,0
19950700000268,1503360,779815,888685,998939,0,21,40,29,30,10889.49,14804.8,7496.32,33190.61,0,0,0,0
19950700000270,-1,-1,-1,-1,0,0,0,2,0,0,0,286.88,286.88,0,0,0,0
19950700000273,-1,-1,-1,14601600,0,2,2,2,2,318.78,315.0,1601.62,2235.4,0,0,0,0
19950700000291,3438720,-1,-1,7036800,0,6,2,2,3,922.26,397.04,263.94,1583.24,0,0,0,0
19950700000315,2980800,3187200,2102400,3781963,0,3,10,10,7,2203.49,1731.62,3044.71,6979.82,0,72,244,316
19950700000326,1755000,2301381,1631435,1977808,6,17,12,18,15,4532.15,2313.75,7374.43,14220.33,0,0,814,814
19950700000338,-1,-1,-1,-1,0,0,0,1,0,0,0,247.04,247.04,0,0,0,0
19950700000342,-1,-1,-1,37454400,0,1,0,2,1,877.5,0,1148.21,2025.71,0,0,0,0
19950700000360,4510080,2448000,2138400,4630023,0,6,7,5,6,3030.4,2551.86,2409.65,7991.91,0,0,0,0
19950700000384,2822400,-1,-1,7751314,0,4,2,2,2,711.64,325.45,482.98,1520.07,0,0,53,53
19950700000388,-1,5918400,4536000,10824685,0,2,3,3,2,1330.69,206.8,550.27,2087.76,0,0,0,0
19950700000395,2082240,1728000,-1,4250880,0,11,3,2,5,1627.32,313.81,409.1,2350.23,0,0,0,0
19950700000433,1910400,-1,-1,6199200,0,10,1,2,4,2245.68,222.61,411.64,2879.93,0,0,0,0
19950700000435,-1,432000,6026400,5680800,0,0,4,5,3,0,988.6,957.28,1945.88,0,0,0,0
19950700000448,1651764,2889600,1088640,1832400,0,18,10,21,16,1797.69,841.85,1683.81,4323.35,0,0,0,0
19950700000451,-1,-1,-1,-1,0,0,0,1,0,0,0,173.57,173.57,0,0,0,0
19950700000518,-1,-1,-1,-1,0,0,0,2,0,0,0,666.0,666.0,0,0,0,0
19950700000523,-1,4976640,460800,4080000,0,0,6,4,3,0,1087.02,836.38,1923.4,0,0,0,0
19950700000532,2643840,3168000,3340800,5702400,0,6,4,4,4,940.46,878.0,3938.6,5757.06,0,0,0,0
19950700000539,-1,3052800,2851200,6529371,0,0,4,4,2,0,3723.6,4398.35,8121.95,0,0,0,0
19950700000541,-1,-1,-1,12816000,0,1,2,1,1,143.76,247.14,64.69,455.59,0,0,0,0
19950700000544,-1,-1,-1,-1,0,0,0,2,0,0,0,437.7,437.7,0,0,0,0
19950700000599,7459200,2764800,1848960,5542892,0,4,4,6,4,657.26,730.16,1235.32,2622.74,0,0,0,0
19950700000620,1244160,-1,-1,6806400,0,6,2,2,3,1206.1,0.0,350.88,1556.98,0,0,0,0
19950700000645,-1,-1,-1,-1,0,0,0,2,0,0,0,359.22,359.22,0,0,0,0
19950700000662,-1,-1,-1,-1,0,0,0,1,0,0,0,355.17,355.17,0,0,0,0
19950700000664,3888000,2266338,5322240,3449353,0,7,14,6,9,1469.79,3323.8,1341.01,6134.6,0,0,0,0
19950700000670,5076000,1468800,6998400,4410947,0,5,11,4,6,607.7,2110.87,837.19,3555.76,0,0,0,0
19950700000672,2042181,2736000,2534400,2792571,0,12,10,7,9,3485.25,3323.57,2008.54,8817.36,0,0,0,0
19950700000710,-1,-1,-1,-1,0,0,0,2,0,0,0,164.12,164.12,0,0,0,0
19950700000716,2238545,2040369,1593000,2032457,0,12,14,17,14,2368.45,2702.81,4488.83,9560.09,0,0,0,0
19950700000722,-1,-1,6566400,7430400,0,0,2,4,2,0,1587.28,1807.28,3394.56,0,0,0,0
19950700000740,-1,-1,-1,-1,0,0,0,2,0,0,0,275.2,275.2,0,0,0,0
19950700000750,-1,1598400,-1,2308114,0,0,7,1,2,0,2920.59,530.99,3451.58,0,0,0,0
19950700000756,-1,-1,-1,16358400,0,0,2,2,1,0,798.42,878.66,1677.08,0,0,0,0
19950700000759,10540800,10051200,-1,7985828,0,3,4,1,2,1034.24,621.31,0.0,1655.55,0,0,0,0
19950700000776,-1,-1,-1,-1,0,0,0,2,0,0,0,196.44,196.44,0,0,0,0
19950700000782,-1,1527915,2174400,1974494,2,2,20,13,11,433.98,5187.02,1893.19,7514.19,0,0,0,0
19950700000838,-1,-1,2476800,2476800,0,0,0,4,1,0,0,1480.9,1480.9,0,0,0,0
19950700000845,3406628,5702400,1468800,3628800,2,8,6,5,6,13732.43,8921.78,5985.69,28639.9,0,0,0,0
19950700000863,-1,-1,1353600,1353600,0,0,0,4,1,0,0,6318.34,6318.34,0,0,0,0
19950700000872,-1,1267200,3093120,4358400,0,0,4,6,3,0,1200.18,1730.86,2931.04,0,0,0,0
19950700000883,-1,-1,-1,24998400,0,1,2,1,1,178.29,245.46,729.6,1153.35,0,0,0,0
19950700000903,-1,5425920,1094400,6747054,0,2,6,4,4,351.56,1224.54,801.93,2378.03,0,0,0,0
19950700000909,-1,-1,-1,-1,0,0,0,2,0,0,0,341.92,341.92,0,0,0,0
19950700000932,-1,-1,-1,-1,0,0,0,1,0,0,0,186.34,186.34,0,0,0,0
19950700000950,-1,-1,-1,2390400,0,0,2,2,1,0,516.93,239.36,756.29,0,0,0,0
19950700000961,1802057,5155200,3142800,4129920,0,8,4,9,7,1344.07,636.3,1859.67,3840.04,0,0,0,0
19950700001020,2166171,1002240,1606023,1431771,14,15,31,18,21,12708.56,23715.2,12455.57,48879.33,0,0,0,0
19950700001022,-1,-1,-1,9745920,0,2,2,2,2,300.78,1207.43,349.52,1857.73,0,0,0,0
19950700001061,-1,2044800,3739885,2703811,0,0,10,8,6,0,2309.44,1768.9,4078.34,0,0,0,0
19950700001066,-1,2488320,-1,7408800,0,2,6,1,3,394.22,4693.83,162.26,5250.31,0,0,0,0
19950700001074,1582484,1409890,1821600,1534778,3,20,23,13,18,7108.97,9367.43,4745.96,21222.36,0,0,0,0
19950700001075,-1,-1,-1,-1,0,0,0,2,0,0,0,344.68,344.68,0,0,0,0
19950700001098,-1,-1,-1,-1,0,0,0,2,0,0,0,382.78,382.78,0,0,0,0
19950700001108,2152800,2116800,5637600,4111854,0,13,5,5,7,3053.23,1065.64,1256.05,5374.92,0,0,0,0
19950700001151,-1,-1,-1,30369600,0,1,1,1,1,441.6,231.42,691.06,1364.08,0,0,0,0
19950700001159,1598400,3332571,4694400,2823329,3,17,8,7,10,5241.25,2195.88,3404.0,10841.13,0,2970,68,3038
19950700001164,-1,-1,5184000,15494400,0,0,1,3,1,0,277.66,471.87,749.53,0,0,0,0
19950700001170,-1,-1,3678171,3678171,0,0,0,8,2,0,0,936.48,936.48,0,0,0,0
19950700001175,-1,-1,1192320,3494400,3,1,2,16,6,0.0,523.48,5550.83,6074.31,0,0,0,0
19950700001195,-1,-1,-1,-1,0,0,0,2,0,0,0,900.9,900.9,0,0,0,0
19950700001197,-1,2908800,7401600,6602400,0,2,7,4,4,841.44,2355.69,1665.97,4863.1,0,0,0,0
19950700001219,2048914,2531520,1540800,2146357,0,15,11,13,13,4362.7,2741.93,3408.5,10513.13,0,147,0,147
19950700001233,-1,-1,3283200,7837714,0,0,2,6,2,0,664.08,402.22,1066.3,0,0,0,0
19950700001244,-1,-1,-1,-1,0,0,0,2,0,0,0,317.36,317.36,0,0,0,0
19950700001260,9590400,-1,-1,17863200,0,3,0,2,1,1634.08,0,766.94,2401.02,0,0,0,0
19950700001273,1372800,-1,2522880,4569035,0,10,2,6,6,2840.9,413.0,3950.1,7204.0,0,0,0,0
19950700001278,1036800,7084800,-1,5176145,0,6,4,2,4,525.02,287.88,144.76,957.66,0,0,0,0
19950700001284,2474181,1607040,3542400,3545856,0,12,6,8,8,6920.52,1800.04,2066.78,10787.34,0,0,0,0
19950700001291,-1,-1,979200,979200,0,0,0,4,1,0,0,551.96,551.96,0,0,0,0
19950700001295,-1,-1,-1,20131200,0,2,0,2,1,499.02,0,590.94,1089.96,0,0,0,0
19950700001296,2209371,2836800,3736800,3186830,0,15,7,5,9,3500.51,1285.93,856.17,5642.61,0,0,0,0
19950700001297,1877236,1972800,1806545,2799360,0,12,7,12,10,3585.94,3050.91,5168.58,11805.43,0,0,0,0
19950700001300,852000,663709,640145,724800,2,37,45,45,42,7824.11,10490.9,10053.31,28368.32,0,1402,0,1402
19950700001302,2678400,5817600,806400,5253120,0,8,4,4,5,1549.64,925.94,547.3,3022.88,0,0,0,0
19950700001396,-1,-1,4896000,15534720,0,2,0,4,2,177.86,0,1559.12,1736.98,0,0,0,0
19950700001454,-1,-1,2332800,2332800,0,0,0,4,1,0,0,372.48,372.48,0,0,0,0
19950700001471,-1,-1,3052800,7128000,0,0,1,4,1,0,222.61,739.58,962.19,0,0,0,0
19950700001491,1814400,-1,-1,8208000,0,5,1,1,2,2108.82,1186.4,444.25,3739.47,0,0,0,0
19950800000013,621344,545505,731076,653905,2,48,52,40,46,14476.48,16415.15,13722.36,44613.99,0,0,0,0
19950800000020,576000,-1,576000,6763885,0,4,0,4,2,4787.68,0,4505.4,9293.08,0,0,0,0
19950800000028,-1,-1,-1,11462400,0,0,2,2,1,0,640.06,608.0,1248.06,0,0,0,0
19950800000039,460800,460800,561600,5857920,0,4,4,3,3,1149.49,625.65,1211.69,2986.83,0,0,0,0
19950800000072,2736000,2188800,1704436,2658890,3,10,10,12,10,2224.26,3538.8,3163.61,8926.67,0,383,0,383
19950800000090,-1,-1,-1,13582080,0,2,2,2,2,3659.76,3679.08,4940.0,12278.84,0,0,0,0
19950800000142,-1,-1,-1,-1,0,0,0,2,0,0,0,371.1,371.1,0,0,0,0
19950800000157,-1,-1,7689600,7660800,0,0,1,3,1,0,621.69,1352.11,1973.8,0,0,0,0
19950800000195,388800,-1,1684800,14068800,0,3,1,3,2,3757.28,180.0,2254.37,6191.65,0,0,0,0
19950800000206,5598720,1933200,2431542,2810880,1,6,17,8,10,6803.79,7271.65,4310.16,18385.6,0,0,0,0
19950800000208,1775127,2643840,576000,4208914,0,12,6,4,7,3084.32,1601.84,875.24,5561.4,0,0,0,0
19950800000211,-1,-1,-1,-1,0,0,0,1,0,0,0,183.39,183.39,0,0,0,0
19950800000250,-1,-1,-1,18360000,0,0,2,1,1,0,926.44,85.74,1012.18,0,0,0,0
19950800000273,302400,604800,5594400,6168960,0,3,3,5,3,506.97,423.52,981.33,1911.82,0,0,0,0
19950800000276,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19950800000297,806400,-1,-1,9627428,0,4,2,2,2,801.56,166.76,252.56,1220.88,0,0,0,0
19950800000305,-1,-1,-1,-1,0,0,0,2,0,0,0,221.94,221.94,0,0,0,0
19950800000313,-1,-1,-1,-1,0,0,0,2,0,0,0,396.78,396.78,0,0,0,0
19950800000318,4132800,1824000,2298240,3668072,0,7,10,6,7,1282.09,2380.82,1138.78,4801.69,0,39,0,39
19950800000354,475200,5205600,345600,6143040,0,3,5,3,3,316.19,531.78,660.63,1508.6,0,0,0,0
19950800000420,-1,4129920,5235840,5602707,0,2,6,6,4,158.93,580.26,502.4,1241.59,0,0,0,0
19950800000425,-1,3283200,-1,12096000,0,1,3,1,1,379.73,746.4,665.89,1792.02,0,0,0,0
19950800000444,-1,1656000,2246400,4420800,0,2,7,4,4,225.58,684.52,525.29,1435.39,0,0,0,0
19950800000447,640967,541136,425552,540894,0,44,58,68,56,9527.91,14290.33,21019.03,44837.27,0,197,0,197
19950800000451,5644800,-1,5673600,9091200,0,4,2,4,3,2082.26,830.46,1096.96,4009.68,0,0,0,0
19950800000454,-1,-1,-1,20908800,0,2,2,1,1,309.78,363.28,166.06,839.12,0,0,0,0
19950800000456,1433223,1524342,1392564,1696896,5,18,15,18,17,7874.83,5223.82,6061.48,19160.13,0,0,0,0
19950800000469,-1,-1,1728000,1728000,0,0,0,4,1,0,0,528.14,528.14,0,0,0,0
19950800000479,-1,-1,6768000,10096457,0,2,2,4,2,1027.12,606.96,1045.3,2679.38,0,0,0,0
19950800000487,-1,-1,-1,10252800,0,0,2,2,1,0,406.44,313.62,720.06,0,0,0,0
19950800000528,-1,-1,1209600,1209600,0,0,0,4,1,0,0,221.78,221.78,0,0,0,0
19950800000552,-1,-1,-1,-1,0,0,0,2,0,0,0,254.2,254.2,0,0,0,0
19950800000559,460800,3254400,-1,3139200,0,4,7,2,4,843.3,1028.36,127.54,1999.2,0,0,0,0
19950800000561,494565,844490,981257,754366,3,59,32,29,40,15692.11,7922.08,4806.56,28420.75,0,141,524,665
19950800000578,-1,2954880,144000,6181527,0,2,6,4,4,344.2,1599.12,552.5,2495.82,0,0,0,0
19950800000582,4348800,2989440,5896800,5173835,0,7,6,5,6,1840.0,1560.0,1243.0,4643.0,0,0,0,0
19950800000583,3488400,-1,259200,6026400,0,9,1,3,4,1585.61,221.16,0.0,1806.77,0,0,0,0
19950800000613,3398400,1555200,1304228,2977714,2,4,3,22,9,744.77,417.32,3049.43,4211.52,0,0,0,0
19950800000636,-1,-1,3571200,15327360,0,2,0,4,2,423.75,0,564.96,988.71,0,0,0,0
19950800000665,-1,-1,-1,17323200,0,0,2,1,1,0,240.56,311.99,552.55,0,0,0,0
19950800000676,-1,-1,-1,15068160,0,2,2,2,2,982.0,929.5,742.0,2653.5,0,0,0,0
19950800000686,987428,-1,320914,3867670,0,8,2,8,6,2201.14,683.22,1386.5,4270.86,0,0,0,0
19950800000699,-1,-1,-1,15789600,0,2,2,1,1,442.94,311.02,199.24,953.2,0,0,0,0
19950800000710,4389120,-1,5054400,8164800,0,6,2,3,3,1659.91,347.61,328.44,2335.96,0,0,0,0
19950800000713,-1,-1,662400,9109028,0,2,2,4,2,223.72,0.0,363.06,586.78,0,0,0,0
19950800000714,-1,4320000,3916800,6354327,2,2,6,4,4,1597.08,2947.96,691.32,5236.36,0,0,0,0
19950800000715,5414400,3665828,3916800,5489280,1,4,8,4,5,2077.6,3218.56,691.32,5987.48,0,0,0,0
19950800000765,827621,907200,950400,900423,5,39,33,31,34,11903.96,6721.1,5490.62,24115.68,178,190,1330,1698
19950800000767,8352000,-1,4262400,9897600,0,4,2,4,3,234.24,103.58,307.54,645.36,0,0,0,0
19950800000776,-1,-1,6076800,17573760,2,2,0,4,2,1626.35,0,2546.9,4173.25,0,0,0,0
19950800000788,4737600,2376000,-1,5603657,0,7,7,1,5,1209.94,1276.88,173.34,2660.16,0,0,0,0
19950800000793,-1,8611200,1728000,6633600,2,2,4,4,3,512.32,1349.3,1334.77,3196.39,0,0,0,0
19950800000824,4492800,2641371,3542400,4333642,0,6,8,6,6,1275.8,160.76,829.3,2265.86,0,0,0,0
19950800000831,6168960,2160000,2235600,3409476,0,6,12,9,9,1358.86,2348.42,2218.36,5925.64,0,170,0,170
19950800000832,-1,-1,-1,-1,0,0,0,2,0,0,0,347.28,347.28,0,0,0,0
19950800000847,-1,-1,1641600,1641600,0,0,0,4,1,0,0,694.46,694.46,0,0,0,0
19950800000883,-1,-1,-1,-1,0,0,0,2,0,0,0,287.08,287.08,0,0,0,0
19950800000885,-1,-1,4320000,4320000,0,0,0,5,1,0,0,844.01,844.01,0,0,0,0
19950800000896,-1,-1,7200000,7200000,0,0,0,4,1,0,0,930.48,930.48,0,0,0,0
19950800000973,-1,-1,-1,12510720,0,2,2,2,2,424.48,411.88,793.69,1630.05,0,0,0,0
19950800001014,3268800,4089600,3564000,5552640,0,7,4,5,5,4455.68,620.38,900.58,5976.64,0,0,0,0
19950800001054,-1,-1,3391200,6628114,0,1,2,5,2,722.0,1318.55,1766.87,3807.42,0,0,0,0
19950800001059,1404000,9504000,2409600,3652800,0,5,4,10,6,1539.0,1672.13,2611.84,5822.97,0,0,0,0
19950800001071,-1,-1,-1,-1,0,0,0,1,0,0,0,265.91,265.91,0,0,0,0
19950800001079,2289600,2709818,4665600,2780228,0,13,12,4,9,1606.53,1387.06,401.44,3395.03,0,0,0,0
19950800001086,3801600,-1,5097600,6202285,0,9,1,5,5,2466.67,229.63,1398.66,4094.96,0,0,0,0
19950800001108,-1,-1,-1,13867200,0,0,2,1,1,0,149.04,199.04,348.08,0,0,0,0
19950800001116,-1,-1,6508800,10609920,0,0,2,4,2,0,115.34,450.16,565.5,0,0,0,0
19950800001136,2304000,4838400,3270857,4514400,2,7,6,8,7,2342.28,2179.94,3398.1,7920.32,0,0,0,0
