19910800001191,1303854,1885090,4968000,3104228,0,12,12,5,9,1282.94,1707.62,374.82,3365.38,0,171,0,171
19910900000122,1086171,1303513,1373760,1238005,4,29,24,21,24,13649.78,9400.91,7601.48,30652.17,220,0,0,220
19910900000135,604800,6192000,1382400,5993018,0,4,4,4,4,1132.74,1091.9,966.01,3190.65,400,1109,1620,3129
19910900000264,404715,376156,426763,401415,1,77,83,67,75,7814.85,7905.99,5704.57,21425.41,0,80,0,80
19910900000590,2476800,-1,2567314,4825107,0,4,2,8,4,958.42,407.46,1533.22,2899.1,0,0,365,365
19910900000773,807956,828972,825882,823156,2,38,38,35,37,14208.46,18802.18,12200.67,45211.31,0,138,0,138
19910900001041,-1,-1,-1,16416000,0,2,0,2,1,132.7,0,583.84,716.54,0,0,115,115
19910900001059,2952000,2136436,3801600,3442176,0,7,12,7,8,489.3,900.66,946.41,2336.37,0,0,263,263
19911000000124,2356363,2293527,2002909,2510537,2,12,12,12,12,3351.6,2837.01,2555.19,8743.8,0,373,0,373
19911000000537,1819800,1288486,1517400,1588547,2,17,24,17,19,4323.46,4267.92,3408.5,11999.88,112,0,0,112
19911000000646,707274,1107771,1672094,1017600,2,44,29,18,30,9235.8,6296.37,4383.75,19915.92,0,110,0,110
19911100000051,-1,-1,-1,11030400,0,0,2,2,1,0,875.0,826.0,1701.0,0,396,0,396
19911100000778,2027520,2199272,2144290,2235323,1,16,12,12,13,2499.64,1282.59,2142.57,5924.8,167,54,304,525
19911100000913,1747938,1250742,4248000,2067428,0,14,22,7,14,6423.44,10115.5,2992.37,19531.31,0,0,122,122
19911100000979,947314,577086,855638,748042,0,29,54,32,38,7503.64,15406.69,8323.91,31234.24,0,772,968,1740
19911100001032,1086646,987840,884855,1005020,1,27,31,30,29,8536.57,11718.19,10183.2,30437.96,1077,1209,2435,4721
19911100001171,2112000,1872000,908689,1446807,7,10,16,30,18,1644.15,4577.27,5447.09,11668.51,0,0,210,210
