id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
19990800000699,6156000,1550400,1854276,2351481,0,5,19,14,12,1138.71,3148.42,1899.37,6186.5,0,0,0,0
19990800000712,-1,-1,-1,-1,0,0,0,2,0,0,0,700.78,700.78,0,0,0,0
19990800000734,-1,-1,-1,15840000,0,2,0,2,1,201.96,0,251.34,453.3,0,0,0,0
19990800000748,-1,-1,-1,-1,0,0,0,2,0,0,0,142.0,142.0,0,0,0,0
19990800000783,3767040,4060800,3404160,5051520,0,6,4,6,5,1179.2,2067.46,1464.33,4710.99,0,0,0,0
19990800000786,-1,-1,-1,-1,0,0,0,2,0,0,0,165.84,165.84,0,0,0,0
19990800000791,1503360,1624320,-1,4778584,0,6,6,2,4,2514.17,1217.42,488.88,4220.47,0,0,0,0
19990800000818,-1,-1,-1,-1,0,0,0,1,0,0,0,526.5,526.5,0,0,0,0
19990800000820,-1,1574400,1802057,3433263,0,2,10,8,6,147.96,5823.63,3302.54,9274.13,0,0,0,0
19990800000837,1555200,-1,2592000,4421647,0,9,1,8,6,1394.77,232.87,1035.59,2663.23,0,0,0,0
19990800000856,-1,-1,-1,12787200,0,2,0,2,1,161.74,0,315.14,476.88,90,0,0,90
19990800000857,3404160,-1,4780800,7219200,0,6,0,4,3,131.45,0,133.86,265.31,0,0,0,0
19990800000931,-1,-1,4608000,4608000,0,0,0,4,1,0,0,2438.69,2438.69,0,0,0,0
19990800000943,1447200,3221485,2582400,2941527,0,5,8,10,7,1073.84,1823.3,1923.65,4820.79,0,0,0,0
19990800000988,-1,-1,-1,10569600,0,0,2,2,1,0,364.72,280.42,645.14,0,0,0,0
19990800000991,-1,-1,-1,-1,0,0,0,2,0,0,0,111.0,111.0,0,0,0,0
19990800001013,-1,-1,7142400,14256000,0,2,0,4,2,1353.98,0,396.7,1750.68,0,0,0,0
19990800001064,-1,-1,-1,-1,0,0,0,2,0,0,0,741.36,741.36,0,0,0,0
19990800001466,1863000,1230171,1425600,1567326,2,17,22,19,19,4699.5,5303.36,4605.8,14608.66,151,229,350,730
19990800001471,-1,-1,-1,-1,0,0,0,2,0,0,0,791.6,791.6,0,0,0,0
19990800001501,-1,835200,3585600,7257600,0,0,4,3,2,0,420.22,1456.92,1877.14,0,0,0,0
19990800001574,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,190,0,0,190
19990800001587,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800001598,3110400,-1,-1,10177920,0,4,0,2,2,718.1,0,212.1,930.2,0,0,0,0
19990800001629,-1,-1,2822400,17193600,0,1,0,4,1,175.11,0,618.96,794.07,0,0,0,0
19990800001659,3332571,-1,5788800,7296872,0,8,0,4,4,551.33,0,157.74,709.07,0,0,0,0
19990800001691,-1,-1,4752000,3999085,0,0,2,6,2,0,501.37,2892.48,3393.85,0,0,0,0
19990800001693,5702400,-1,2419200,7910400,0,5,1,4,3,1712.86,1046.69,2478.93,5238.48,0,0,0,0
19990800001694,2750400,3686400,1533600,4142652,1,7,4,9,6,1443.61,210.9,2213.06,3867.57,0,0,0,0
19990800001734,1660800,1473120,1519623,1564294,0,19,21,18,19,1685.48,2068.28,1713.28,5467.04,0,0,0,0
19990800001798,8164800,3715200,3957120,4816800,0,3,8,6,5,722.38,4358.18,4324.94,9405.5,0,0,0,0
19990800001816,2222836,1765800,1636517,1895165,0,12,17,18,15,855.77,2040.27,2017.61,4913.65,0,0,0,0
19990800001836,-1,-1,691200,26006400,0,1,0,3,1,549.75,0,1567.25,2117.0,0,0,0,0
19990800001839,-1,-1,-1,-1,0,0,0,2,0,0,0,212.74,212.74,0,0,0,0
19990800001882,-1,-1,-1,-1,0,0,0,2,0,0,0,457.78,457.78,0,0,0,0
19990800001901,4769280,1782981,10238400,4350240,0,6,12,3,7,510.5,6902.5,656.85,8069.85,0,0,0,0
19990800001917,2203200,-1,5587200,7542720,0,7,0,4,3,1660.67,0,647.75,2308.42,0,0,0,0
19990800001932,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800001949,1060061,944441,615876,890100,1,27,30,40,32,5330.83,5190.15,7060.12,17581.1,0,0,0,0
19990800001950,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800001959,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800001962,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800002016,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800002021,-1,-1,-1,-1,0,0,0,2,0,0,0,344.92,344.92,0,0,0,0
19990800002023,-1,-1,-1,-1,0,0,0,2,0,0,0,346.36,346.36,0,0,0,0
19990800002051,-1,-1,-1,-1,0,0,0,2,0,0,0,159.5,159.5,0,0,0,0
19990800002065,4521600,-1,2160000,5921723,0,4,0,10,4,705.96,0,871.54,1577.5,0,0,0,0
19990800002090,1161600,864000,2160000,2934144,0,10,4,12,8,1272.52,799.5,4455.93,6527.95,337,0,0,337
19990800002099,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990800002106,-1,-1,-1,-1,0,0,0,2,0,0,0,587.0,587.0,0,0,0,0
19990800002138,838313,1008929,876342,901028,0,38,32,8,26,8089.46,4634.31,1793.05,14516.82,607,730,0,1337
19990800002151,-1,-1,-1,-1,0,0,0,1,0,0,0,85.0,85.0,0,0,0,0
19990800002179,-1,-1,4924800,4780800,0,0,2,5,2,0,460.11,815.31,1275.42,0,0,0,0
19990800002189,4406400,5932800,3041280,5556184,0,4,4,6,4,1275.2,607.9,2064.14,3947.24,0,0,0,0
19990800002203,-1,3332571,5068800,4398545,0,0,8,4,4,0,2189.72,1183.42,3373.14,0,26,0,26
19990900000068,-1,-1,1157760,9491657,0,2,0,6,2,1114.98,0,2964.18,4079.16,0,0,0,0
19990900000098,2496000,6436800,2611200,3319200,5,10,5,10,8,3613.7,2819.85,5525.0,11958.55,0,0,0,0
19990900000119,4665600,-1,-1,11429485,0,4,2,2,2,1388.9,531.0,549.0,2468.9,0,0,0,0
19990900000138,-1,6624000,8035200,12120685,0,1,4,3,2,0.0,1040.88,415.0,1455.88,0,0,0,0
19990900000143,-1,-1,-1,13478400,0,0,2,1,1,0,185.9,514.14,700.04,0,0,0,0
19990900000144,-1,-1,-1,-1,0,0,0,1,0,0,0,50.3,50.3,0,0,0,0
19990900000156,2527200,1906560,1171800,1981440,1,13,16,17,15,2858.55,4690.36,5952.17,13501.08,0,0,0,0
19990900000158,259200,-1,230400,11836800,0,4,0,4,2,648.24,0,1527.74,2175.98,0,0,0,0
19990900000169,1579200,1390254,2073600,1532160,0,19,23,4,15,3906.98,4226.19,232.39,8365.56,0,53,0,53
19990900000191,-1,-1,-1,-1,0,0,0,1,0,0,0,986.61,986.61,0,0,0,0
19990900000198,-1,-1,633600,633600,0,0,0,4,1,0,0,294.06,294.06,0,0,0,0
19990900000229,1324800,-1,2073600,12254400,0,4,0,3,2,570.36,0,361.59,931.95,130,0,0,130
19990900000302,403200,-1,907200,11851200,0,4,0,3,2,710.0,0,644.58,1354.58,0,0,0,0
19990900000322,-1,475200,-1,5443200,0,0,3,2,1,0,630.0,475.48,1105.48,0,0,0,0
19990900000428,-1,-1,587520,8380800,0,2,2,6,3,1353.0,1080.0,1067.5,3500.5,0,0,0,0
19990900000471,-1,-1,1497600,1497600,0,0,0,4,1,0,0,769.94,769.94,0,0,0,0
19990900000502,-1,-1,-1,-1,0,0,0,2,0,0,0,565.99,565.99,0,0,0,0
19990900000518,-1,-1,3081600,3081600,0,0,0,4,1,0,0,485.16,485.16,0,0,0,0
19990900000537,-1,2419200,1421280,2017858,2,2,9,21,10,226.26,1333.47,4158.49,5718.22,0,0,0,0
19990900000545,-1,-1,-1,-1,0,0,0,2,0,0,0,381.3,381.3,0,0,0,0
19990900000557,2456228,3139200,2308114,2875392,0,8,10,8,8,747.11,1495.46,988.06,3230.63,0,0,0,0
19990900000558,1482442,2371200,3542400,2367827,0,20,10,8,12,3249.96,1581.46,1328.66,6160.08,0,0,0,0
19990900000568,2937600,-1,3093120,6888436,0,4,2,6,4,491.87,394.22,941.94,1828.03,0,0,0,0
19990900000601,-1,-1,3421440,8618400,0,2,1,6,3,188.88,77.19,1006.47,1272.54,0,0,0,0
19990900000643,788676,1097600,1188000,999490,0,40,28,21,29,8882.74,3272.66,2143.22,14298.62,0,0,0,0
19990900000656,1509726,1033920,1112832,1193684,10,20,31,26,25,5556.13,7460.69,4416.89,17433.71,0,0,0,0
19990900000711,1987200,-1,4377600,10195200,0,4,0,4,2,451.34,0,1224.11,1675.45,0,0,0,0
19990900000725,-1,-1,7646400,7646400,0,0,0,3,1,0,0,206.72,206.72,0,0,0,0
19990900000729,1792800,1687680,1473347,1737969,2,17,16,20,17,1929.73,1170.46,1699.47,4799.66,553,738,1203,2494
19990900000734,1958400,2534400,-1,5616000,0,7,4,2,4,1479.09,543.11,147.16,2169.36,0,0,0,0
19990900000741,3715200,-1,-1,8524800,0,3,2,2,2,622.17,378.44,547.1,1547.71,0,0,0,0
19990900000765,-1,-1,6307200,6307200,0,0,0,4,1,0,0,614.46,614.46,0,0,0,0
19990900000801,3317760,2664000,7473600,4901760,4,6,7,3,5,1641.05,2495.32,1473.14,5609.51,0,0,0,0
19990900000805,-1,-1,-1,-1,0,0,0,2,0,0,0,269.2,269.2,0,0,0,0
19990900000824,6134400,1123200,1353600,7713163,0,4,4,4,4,1007.72,756.9,1153.5,2918.12,0,0,0,0
19990900000832,1616914,-1,13521600,7469672,0,8,1,3,4,1082.58,242.46,467.02,1792.06,0,0,0,0
19990900000843,2885760,1941120,1520640,2131200,2,11,16,16,14,4421.85,5460.34,4962.18,14844.37,0,0,0,0
19990900000859,7560000,3350400,-1,4199040,0,5,10,1,5,2753.5,3799.57,771.15,7324.22,0,0,0,0
19990900000883,1952640,-1,-1,7171200,0,6,2,1,3,1234.42,297.78,153.76,1685.96,0,0,0,0
19990900000893,3404160,-1,-1,9561600,0,6,2,2,3,2387.42,474.54,821.64,3683.6,0,0,0,0
19990900000903,-1,-1,-1,-1,0,0,0,2,0,0,0,286.1,286.1,0,0,0,0
19990900000908,2643840,1287771,2515200,2063314,0,11,22,10,14,4574.4,5247.91,4063.5,13885.81,0,0,0,0
19990900000913,-1,-1,-1,-1,0,0,0,2,0,0,0,253.9,253.9,0,0,0,0
19990900000925,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900000934,1641600,-1,-1,12804480,0,4,0,2,2,686.8,0,382.76,1069.56,0,0,0,0
19990900000946,-1,5637600,5486400,6955200,0,1,5,5,3,0.0,1433.46,0.0,1433.46,0,0,0,0
19990900000953,-1,-1,-1,20865600,0,1,2,2,1,617.81,908.0,791.5,2317.31,0,0,0,0
19990900000958,-1,4636800,2056320,4704000,0,0,4,6,3,0,626.06,862.27,1488.33,0,0,0,0
19990900000976,-1,-1,1797120,5817600,0,2,2,6,3,1048.58,674.6,2222.92,3946.1,0,0,0,0
19990900000984,5313600,-1,-1,10983600,0,5,2,2,3,1500.82,611.15,303.24,2415.21,0,0,0,0
19990900001034,-1,-1,-1,38620800,0,1,0,2,1,383.85,0,586.5,970.35,0,0,0,0
19990900001037,-1,6566400,-1,7171200,0,2,4,2,2,463.02,456.4,524.6,1444.02,0,0,0,0
19990900001044,3038400,2125440,1872000,3283200,0,7,11,4,7,1681.92,3140.31,290.56,5112.79,0,56,0,56
19990900001062,9244800,-1,604800,14054400,0,3,0,4,2,1940.46,0,443.7,2384.16,0,0,0,0
19990900001109,2191418,1431771,933120,1585107,0,12,15,26,17,2726.52,2554.97,4314.3,9595.79,0,0,0,0
19990900001115,-1,-1,-1,-1,0,0,0,2,0,0,0,371.4,371.4,0,0,0,0
19990900001128,-1,-1,-1,-1,1,0,0,2,0,0,0,339.58,339.58,0,0,0,0
19990900001147,5771520,-1,489600,6212945,0,6,2,4,4,3294.72,1435.5,800.25,5530.47,0,0,0,0
19990900001162,-1,-1,4780800,10592640,1,2,0,4,2,595.64,0,394.04,989.68,0,0,0,0
19990900001164,-1,5529600,7257600,6624000,0,1,6,3,3,625.2,1149.41,1035.15,2809.76,0,0,0,0
19990900001174,-1,-1,-1,10828800,0,0,2,2,1,0,279.35,355.76,635.11,0,0,0,0
19990900001175,-1,-1,-1,8265600,0,0,2,2,1,0,212.17,233.34,445.51,0,0,0,0
19990900001208,1635840,2937600,3480685,2622494,0,16,11,8,11,1786.23,932.3,533.58,3252.11,0,0,0,0
19990900001209,4492800,3273600,1866240,3294981,0,7,10,6,7,531.94,666.1,631.2,1829.24,0,0,0,0
19990900001245,-1,-1,806400,5771520,0,0,2,4,2,0,609.68,977.18,1586.86,0,0,0,0
19990900001255,1843200,-1,-1,19159200,0,4,0,1,1,1368.98,0,180.5,1549.48,0,0,0,0
19990900001267,4248000,3912685,3931200,4143085,8,7,8,7,7,974.73,1249.38,1074.73,3298.84,0,14,0,14
19990900001291,-1,-1,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0
19990900001305,4717440,403200,-1,5553163,0,6,4,2,4,1286.78,624.96,417.42,2329.16,0,0,0,0
19990900001308,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001313,-1,2707200,4924800,4310400,0,0,4,6,3,0,996.03,777.81,1773.84,0,0,0,0
19990900001327,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001330,-1,-1,-1,18028800,0,2,0,2,1,300.44,0,439.4,739.84,0,0,0,0
19990900001338,-1,-1,-1,-1,0,0,0,2,0,0,0,587.84,587.84,0,0,0,0
19990900001351,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001366,2332800,2466327,1008000,3233353,0,11,12,4,9,2970.97,3668.59,826.52,7466.08,0,0,0,0
19990900001374,-1,-1,2246400,2246400,0,0,0,4,1,0,0,544.82,544.82,0,0,0,0
19990900001420,-1,-1,9028800,9028800,0,0,0,3,1,0,0,275.88,275.88,0,0,0,0
19990900001425,-1,-1,-1,-1,0,0,0,2,0,0,0,1317.0,1317.0,0,0,0,0
19990900001456,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001460,-1,-1,-1,-1,0,0,0,2,0,0,0,201.92,201.92,0,0,0,0
19990900001499,-1,-1,-1,21945600,0,2,0,2,1,996.26,0,644.66,1640.92,0,0,0,0
19990900001500,3179520,4406400,2167200,3034368,0,6,7,13,8,871.22,1184.67,2167.15,4223.04,0,0,0,0
19990900001522,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001531,3925028,11620800,3110400,4955294,3,8,3,7,6,856.66,802.24,793.33,2452.23,0,0,0,0
19990900001537,2937600,2916000,3579428,4483200,0,6,5,8,6,808.84,535.42,611.12,1955.38,0,0,0,0
19990900001540,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001717,-1,-1,3945600,10402560,0,2,0,4,2,765.56,0,1541.56,2307.12,0,0,0,0
19990900001735,-1,-1,3945600,3945600,0,0,0,4,1,0,0,281.05,281.05,0,0,0,0
19990900001757,-1,-1,4082400,11370240,0,1,0,5,2,0.0,0,1158.98,1158.98,0,0,0,0
19990900001761,-1,-1,-1,7758720,0,2,2,2,2,850.62,880.18,410.26,2141.06,0,0,0,0
19990900001778,-1,2047015,2505600,2312470,0,0,14,4,6,0,1932.02,812.18,2744.2,0,0,0,0
19990900001782,-1,9129600,-1,10627200,0,1,4,2,2,150.33,724.2,459.32,1333.85,0,0,0,0
19990900001786,-1,-1,-1,24566400,0,2,0,2,1,966.88,0,525.93,1492.81,0,0,0,0
19990900001792,-1,-1,-1,9014400,0,0,2,2,1,0,266.9,275.74,542.64,0,0,0,0
19990900001800,-1,-1,-1,-1,0,0,0,1,0,0,0,114.53,114.53,0,0,0,0
19990900001802,-1,-1,-1,-1,0,0,0,1,0,0,0,114.53,114.53,0,0,0,0
19990900001821,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900001837,-1,11145600,8121600,8282057,0,2,3,3,2,158.74,264.23,237.77,660.74,0,0,0,0
19990900001841,-1,-1,2217600,2217600,0,0,0,4,1,0,0,673.68,673.68,0,0,0,0
19990900001848,-1,-1,1209600,5408640,0,0,2,4,2,0,148.22,1506.38,1654.6,0,0,0,0
19990900001864,1296000,3283200,2030400,3294981,0,4,8,11,7,2123.68,6382.69,5905.25,14411.62,0,0,0,0
19990900001896,-1,777600,-1,13464000,1,2,3,2,2,1728.8,363.36,524.99,2617.15,0,0,0,0
19990900001922,3859200,1680000,1908000,2273684,0,7,19,13,13,2881.47,6465.55,3315.53,12662.55,0,0,0,0
19990900001944,947612,796281,1094400,950400,4,32,38,25,31,8159.22,9739.68,7730.21,25629.11,0,505,0,505
19990900001948,-1,-1,-1,-1,0,0,0,2,0,0,0,301.5,301.5,0,0,0,0
19990900001960,-1,-1,6537600,6537600,0,0,0,4,1,0,0,549.49,549.49,0,0,0,0
19990900001962,3024000,2384640,-1,6937920,0,3,6,2,3,450.31,1419.49,526.37,2396.17,0,0,0,0
19990900001993,-1,-1,-1,-1,0,0,0,2,0,0,0,345.46,345.46,0,0,0,0
19990900001997,-1,-1,-1,12420000,0,2,2,1,1,1247.52,166.76,142.07,1556.35,0,0,0,0
19990900002019,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0
19990900002030,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900002040,895831,1616188,1555200,1591488,6,20,18,13,17,6590.9,4608.9,2184.43,13384.23,0,0,0,0
19990900002063,-1,-1,-1,-1,0,0,0,2,0,0,0,558.22,558.22,0,0,0,0
19990900002082,-1,-1,-1,-1,0,0,0,2,0,0,0,311.84,311.84,0,0,0,0
19990900002097,15336000,10281600,-1,9084342,2,3,4,1,2,900.64,1391.07,299.95,2591.66,0,0,0,0
19990900002105,-1,-1,-1,-1,0,0,0,2,0,0,0,267.53,267.53,0,0,0,0
19990900002125,-1,-1,-1,-1,0,0,0,2,0,0,0,265.06,265.06,0,0,0,0
19990900002127,-1,-1,-1,-1,0,0,0,2,0,0,0,794.28,794.28,0,0,101,101
19990900002136,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0
19990900002150,2289600,1423058,1524705,1895400,0,13,18,18,16,3041.58,1976.62,1595.18,6613.38,0,0,0,0
19990900002153,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
19990900002177,2419200,2265600,3585600,3113856,0,11,10,5,8,3747.72,2044.42,1122.91,6915.05,0,0,0,0
19990900002252,-1,-1,3974400,9460800,0,1,0,6,2,213.65,0,1191.54,1405.19,0,0,0,0
19990900002255,-1,14126400,-1,11145600,1,0,3,1,1,0,1504.88,591.38,2096.26,0,0,0,0
19990900002258,3206400,3043200,3517714,3305600,0,10,10,8,9,1264.4,1304.14,1132.03,3700.57,0,0,0,0
19990900002264,-1,-1,5616000,15897600,0,2,0,3,1,141.38,0,823.12,964.5,0,0,0,0
19990900002268,-1,11923200,-1,15292800,0,0,3,1,1,0,328.05,147.71,475.76,0,0,0,0
19990900002273,-1,-1,-1,-1,0,0,0,2,0,0,0,2976.48,2976.48,0,0,0,0
19990900002301,-1,-1,-1,-1,0,0,0,2,0,0,0,162.0,162.0,0,0,0,0
19991000000033,1490400,-1,3394285,6458400,0,5,0,8,4,754.51,0,1112.32,1866.83,0,0,0,0
19991000000057,-1,216000,-1,316800,0,0,3,1,1,0,788.22,623.48,1411.7,0,0,0,0
19991000000098,-1,-1,-1,20044800,0,2,0,1,1,85.06,0,79.44,164.5,0,0,0,0
19991000000113,-1,-1,2666057,2666057,0,0,0,8,2,0,0,2156.74,2156.74,0,0,0,0
19991000000132,-1,-1,4118400,14878080,1,1,1,4,2,499.0,351.0,578.19,1428.19,0,0,0,0
19991000000139,-1,-1,-1,-1,0,0,0,1,0,0,0,110.0,110.0,0,0,0,0
19991000000167,-1,-1,-1,-1,0,0,0,2,0,0,0,302.83,302.83,0,0,0,0
19991000000172,-1,-1,-1,-1,0,0,0,1,0,0,0,178.7,178.7,0,0,0,0
19991000000178,-1,-1,-1,13392000,0,2,2,2,2,978.0,1006.25,900.2,2884.45,0,0,0,0
19991000000194,-1,-1,-1,-1,0,0,0,1,0,0,0,68.26,68.26,0,0,0,0
19991000000235,-1,-1,1771200,1771200,0,0,0,3,1,0,0,396.21,396.21,0,0,0,0
19991000000236,-1,-1,1771200,1771200,0,0,0,3,1,0,0,396.21,396.21,0,0,0,0
19991000000249,-1,-1,-1,15753600,0,2,0,2,1,1014.78,0,785.76,1800.54,0,0,0,0
19991000000289,-1,-1,-1,-1,0,0,0,2,0,0,0,239.24,239.24,0,0,0,0
19991000000308,-1,-1,-1,-1,0,0,0,2,0,0,0,439.4,439.4,0,0,0,0
19991000000347,-1,-1,1958400,1958400,0,0,0,4,1,0,0,1815.3,1815.3,0,0,0,0
19991000000352,3661200,3618000,3052800,3546000,1,9,9,7,8,3970.76,3997.32,1177.14,9145.22,0,0,0,0
