id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
20090700000006,-1,604800,5529600,7158857,0,0,3,5,2,0,749.57,1078.19,1827.76,0,0,0,0
20090700000022,-1,-1,-1,13622400,0,0,2,2,1,0,231.36,313.11,544.47,0,0,0,0
20090700000060,-1,-1,2246400,14999040,0,2,0,4,2,335.92,0,806.66,1142.58,0,0,0,0
20090700000068,1226880,3348000,-1,4356000,0,6,5,2,4,1515.15,1173.74,583.0,3271.89,0,0,0,0
20090700000094,-1,-1,2116800,2116800,0,0,0,3,1,0,0,987.34,987.34,0,0,0,0
20090700000113,-1,-1,2937600,6504685,0,2,2,4,2,472.06,446.68,598.28,1517.02,0,0,506,506
20090700000120,1209600,2469600,2194560,2372914,0,10,13,6,9,235.14,0.0,0.0,235.14,0,0,0,0
20090700000144,-1,-1,3081600,10411200,0,1,2,4,2,243.55,313.06,397.64,954.25,0,0,0,0
20090700000147,-1,-1,2995200,6168960,0,0,2,4,2,0,462.84,542.86,1005.7,0,0,0,0
20090700000186,-1,-1,-1,-1,0,0,0,2,0,0,0,492.52,492.52,0,0,0,0
20090700000201,-1,-1,-1,-1,0,0,0,2,0,0,0,225.62,225.62,0,0,84,84
20090700000212,-1,-1,-1,-1,0,0,0,2,0,0,0,574.46,574.46,0,0,0,0
20090700000289,-1,-1,-1,-1,0,0,0,2,0,0,0,287.22,287.22,0,0,0,0
20090700000314,-1,-1,-1,-1,0,0,0,2,0,0,0,399.48,399.48,0,0,275,275
20090700000317,-1,-1,-1,-1,0,0,0,2,0,0,0,254.94,254.94,0,0,0,0
20090700000346,-1,-1,-1,-1,0,0,0,1,0,0,0,139.44,139.44,0,0,0,0
20090700000383,-1,-1,-1,-1,0,0,0,2,0,0,0,427.8,427.8,0,0,0,0
20090700000390,-1,-1,-1,-1,0,0,0,2,0,0,0,361.74,361.74,0,0,0,0
20090800000112,7113600,-1,4078080,7571781,0,4,2,6,4,882.08,370.58,1190.2,2442.86,0,0,0,0
20090800000123,14385600,-1,-1,18748800,0,3,0,2,1,1138.04,0,351.52,1489.56,0,0,0,0
20090800000137,-1,-1,-1,11059200,0,0,2,2,1,0,1601.31,1235.32,2836.63,0,0,0,0
20090800000140,-1,-1,-1,-1,0,0,0,2,0,0,0,391.34,391.34,0,0,0,0
20090800000147,-1,-1,3945600,3945600,0,0,0,4,1,0,0,683.98,683.98,0,0,0,0
20090800000152,-1,-1,-1,-1,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
20090800000156,2254254,2277818,-1,2754432,0,12,12,2,8,3166.84,2871.15,452.7,6490.69,95,0,0,95
20090800000159,-1,-1,-1,15177600,0,2,0,2,1,260.0,0,519.94,779.94,0,0,0,0
20090800000161,-1,-1,-1,-1,0,0,0,1,0,0,0,108.67,108.67,0,0,0,0
20090800000178,-1,-1,-1,22723200,0,2,0,2,1,275.46,0,356.64,632.1,0,0,0,0
20090800000181,-1,-1,-1,15789600,0,1,2,2,1,70.0,1130.9,275.6,1476.5,0,0,0,0
20090800000316,-1,-1,-1,-1,0,0,0,2,0,0,0,280.7,280.7,0,0,0,0
20090900000085,-1,-1,-1,-1,0,0,0,2,0,0,0,1063.68,1063.68,0,0,0,0
20090900000087,-1,-1,-1,-1,0,0,0,2,0,0,0,147.3,147.3,0,0,0,0
20090900000129,-1,-1,-1,-1,0,0,0,2,0,0,0,221.02,221.02,0,0,0,0
20090900000138,-1,-1,-1,-1,0,0,0,2,0,0,0,574.46,574.46,0,0,0,0
20090900000171,-1,-1,-1,-1,0,0,0,2,0,0,0,354.56,354.56,0,0,0,0
20090900000185,-1,-1,-1,-1,0,0,0,2,0,0,0,462.54,462.54,0,0,0,0
20090900000186,-1,-1,-1,-1,0,0,0,2,0,0,0,333.64,333.64,0,0,0,0
20090900000190,-1,-1,-1,-1,0,0,0,2,0,0,0,255.18,255.18,0,0,0,0
20090900000194,4694400,2332800,-1,7651200,0,4,4,2,3,387.17,292.16,230.2,909.53,0,0,0,0
20090900000212,-1,-1,-1,-1,0,0,0,1,0,0,0,135.54,135.54,0,0,0,0
20090900000235,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
20090900000253,-1,-1,-1,-1,0,0,0,2,0,0,0,271.35,271.35,0,0,0,0
