id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
19950200000792,2678400,2356363,2537018,2550109,1,10,12,12,11,977.68,3037.75,1291.16,5306.59,193,0,747,940
19950200000801,2178514,3196800,1168457,1990956,0,15,10,22,15,3115.0,1718.44,4650.8,9484.24,0,0,0,0
19950200000804,4104000,3045600,2568436,3572452,0,3,9,12,8,393.84,1050.09,1181.65,2625.58,0,0,437,437
19950200000812,-1,-1,4521600,8084571,0,2,2,4,2,638.0,488.0,1338.0,2464.0,0,82,0,82
19950200000834,1175040,1304228,1159200,1251600,0,26,22,25,24,2687.61,1847.15,2923.92,7458.68,0,29,0,29
19950200000846,-1,-1,-1,-1,0,0,0,2,0,0,0,256.24,256.24,0,0,0,0
19950200000847,-1,-1,-1,-1,0,0,0,2,0,0,0,256.24,256.24,0,0,0,0
19950200000854,2033280,2448000,2376000,2660611,0,16,10,9,11,3740.66,2192.69,1483.97,7417.32,0,225,138,363
19950200000971,2246400,1688123,2445120,2296421,2,14,14,11,13,2513.76,2636.86,3416.74,8567.36,0,0,0,0
19950200000976,9374400,3571200,2995200,5915076,0,3,4,7,4,387.58,423.08,649.23,1459.89,0,0,0,0
19950200000977,4276800,5529600,2851200,5702400,0,5,4,4,4,607.54,467.1,431.46,1506.1,0,0,0,0
19950200001015,1890000,1684800,1733400,1826496,2,17,17,17,17,6663.24,5058.64,7936.6,19658.48,0,0,0,0
19950200001026,-1,-1,-1,-1,0,1,0,1,0,632.06,0,51.02,683.08,0,0,0,0
19950200001073,-1,-1,1641600,1641600,0,0,0,4,1,0,0,701.18,701.18,0,0,0,0
19950200001075,5832000,1969920,3182400,3831840,0,3,11,7,7,703.56,2277.73,1962.82,4944.11,0,0,0,0
19950200001083,-1,-1,-1,-1,0,0,0,2,0,0,0,365.42,365.42,0,0,0,0
19950200001084,-1,-1,-1,-1,0,0,0,2,0,0,0,365.42,365.42,0,0,0,0
19950200001093,4168800,3297600,2948400,4026240,0,5,7,9,7,598.14,705.79,1917.45,3221.38,0,0,0,0
19950200001094,-1,-1,-1,6739200,0,0,2,1,1,0,166.8,352.65,519.45,0,0,0,0
19950200001096,-1,1180800,489600,1098514,0,0,4,4,2,0,416.92,486.12,903.04,0,0,0,0
19950200001101,-1,-1,5990400,5990400,0,0,0,4,1,0,0,812.78,812.78,0,0,0,0
19950200001102,2289600,-1,-1,10886400,0,3,2,2,2,739.3,545.94,412.58,1697.82,0,0,0,0
19950200001119,-1,-1,-1,-1,0,0,0,2,0,0,0,120.26,120.26,0,0,0,0
19950200001121,2419200,851657,1944000,3582000,0,4,8,13,8,532.05,8906.38,3013.94,12452.37,0,0,0,0
19950200001200,-1,-1,-1,-1,0,0,0,2,0,0,0,871.0,871.0,0,0,0,0
