19881100000026,8.93,5.76920649397,0.0
19881100000038,2.73,0.911882675,0.0
19881100000040,3.9,0.792889625,0.0
19881100000052,0.74,0.431046,0.0
19881100000057,2.41,1.12908734643,0.0
19881100000073,0.48,0.3967018,0.0
19881100000098,2.465,2.86323567727,0.0
19881100000112,0.42,0.1047244,0.0
19881100000133,0.26,0.1011274,0.0
19881100000167,0.48,0.384795675,0.0
19881100000168,1.56,1.478904075,0.0
19881100000174,0.86,0.436514925,0.066825
19881100000206,10.59,8.11678771016,2.08257142857
19881100000217,1.08,0.6435297,0.0
19881100000218,0.92,0.42094745,0.0
19881100000221,6.595,3.5232255625,0.15525
19890100000009,0.46,0.399388,0.0
19890100000014,0.86,1.48917835,0.0
19890100000016,11.69,5.72462766292,0.0
19890100000037,0.2,0.028216375,0.0
19890100000053,2.29,1.25113515,0.0
19890100000056,1.16,1.038470675,0.0
19890100000059,1.06,0.602201875,0.0
19890100000082,0.72,0.20751555,0.0
19890100000092,0.94,0.42606025,0.0
19890100000097,4.665,3.8387192375,0.0
19890100000100,1.62,2.127596075,0.0
19890100000108,1.38,0.590243775,0.0
19890100000117,0.3,0.09881025,0.0
19890100000118,3.61,6.42442981841,0.0
19890100000159,5.26,1.35935855,0.0
19890100000187,1.145,2.1277682,0.0
19890100000203,0.64,0.30044795,0.0
19890100000210,0.1,0.197921625,0.0
19890100000225,0.96,1.04648225,0.0
19890100000238,6.59,1.39638315276,0.0
19890100000242,1.12,0.833865725,0.0
19890100000267,2.905,4.90547286667,0.0
19890100000278,2.18,4.672205725,0.0
19890100000289,1.52,0.4782591,0.0
19890100000299,0.48,0.1811579,0.0
19890100000306,1.245,0.92839,0.0
19890100000318,0.78,0.1626218,0.0
19890100000345,2.535,0.834833575,0.0
19890100000409,1.725,1.16208947143,0.0
19890100000437,3.05,1.680835325,0.0
19890100000442,0.58,0.1771132,0.0
19890100000460,1.66,0.8363707,0.0
19890100000479,2.86,0.855992225,0.0
19890100000483,0.78,0.417345775,0.0
19890100000492,0.68,0.329709325,0.0
19890100000496,3.86,1.6040717,0.0
19890100000508,0.52,0.166150875,0.089375
19890100000546,2.41,2.45862578929,0.0
19890100000552,0.86,0.1845613,0.0
19890200000012,0.2,0.04917275,0.0
19890200000024,2.4,0.7543481,0.0
19890200000034,0.68,0.2490488,0.0
